map,rank,red_economy,blue_economy,attacker_team,victim_team,attacker_loc_x,attacker_loc_y,victim_loc_x,victim_loc_y
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-1150,-6106,-3355,-7448,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-1212,-3260,-1679,-1841,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,7549,-5779,7354,-7529,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-2453,-6574,-2784,-5068,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-2857,-7097,-2670,-5864,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-738,-6169,-3029,-4835,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,6312,-4101,6325,-4730,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,2140,-2744,1682,-4770,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,8191,-6799,5167,-6861,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,193,-5907,563,-4509,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-156,-1858,-1150,-2366,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,133,-5224,640,-4703,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,3,-5075,827,-4574,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,2054,-4692,1289,-2481,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,3877,-7719,3776,-8034,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,6063,-4458,6112,-6493,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,4415,-5637,4437,-7707,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,3242,-6207,3275,-5502,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,6476,-3951,4252,-4814,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,6102,-5169,6494,-4028,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,6344,-6088,6380,-4051,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,6344,-6088,6406,-3865,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,5902,-8841,6635,-6310,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-302,-5873,-2655,-5165,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,7408,-7944,7346,-7053,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-2520,-6537,-2514,-3477,after plant
